83	19	117800,00
61	74	117800,00
63	21	117800,00
68	47	117800,00
74	79	117800,00
91	39	117800,00
94	56	117800,00
71	51	117800,00
25	92	117450,00
5	91	117800,00
0	74	117800,00
63	15	117800,00
12	11	117800,00
24	34	117800,00
32	77	117800,00
30	76	117800,00
32	46	117800,00
56	29	117800,00
17	98	117800,00
87	27	117800,00
17	2	117800,00
25	50	117800,00
27	31	117800,00
95	18	117450,00
74	56	117800,00
0	83	117800,00
48	46	117800,00
33	92	117800,00
76	82	117800,00
81	23	117800,00
22	90	117800,00
54	61	117800,00
18	10	117800,00
94	0	117800,00
38	56	117800,00
6	2	117800,00
35	58	117800,00
26	78	117800,00
46	7	117450,00
10	32	117800,00
98	28	117800,00
66	40	117800,00
46	17	117800,00
45	73	117800,00
68	34	117800,00
26	49	117800,00
79	61	117800,00
19	14	117800,00
21	58	117800,00
99	47	117800,00
63	41	117800,00
7	58	117800,00
17	83	117800,00
12	44	117450,00
88	21	117800,00
4	24	117800,00
51	47	117800,00
34	96	117800,00
46	94	117800,00
31	86	117800,00
64	99	117800,00
63	86	117800,00
81	43	117800,00
15	41	117800,00
22	16	117800,00
18	11	117800,00
72	4	117800,00
57	69	117800,00
59	41	117800,00
44	64	117800,00
35	44	117800,00
0	94	117450,00
37	58	117900,00
47	60	117800,00
87	51	117800,00
25	65	117800,00
47	100	117800,00
7	8	117800,00
37	17	117800,00
4	57	117800,00
77	83	117800,00
13	65	117800,00
2	22	117800,00
4	38	117800,00
80	92	117800,00
8	3	117800,00
29	60	117450,00
66	49	117800,00
26	63	117800,00
75	42	117800,00
3	54	117800,00
76	57	117800,00
50	34	117800,00
11	74	117800,00
22	86	117800,00
12	19	117800,00
100	99	117800,00
76	59	117800,00
38	32	117800,00
90	34	117800,00
60	75	117800,00
83	78	117800,00
92	12	117450,00
91	13	117800,00
81	65	117800,00
80	83	117800,00
46	43	117800,00
90	15	117800,00
19	1	117800,00
3	10	117800,00
38	75	117800,00
45	88	117800,00
9	90	117800,00
76	84	117800,00
26	78	117800,00
20	9	117800,00
6	89	117800,00
37	43	117800,00
20	23	117450,00
15	10	117800,00
36	61	117800,00
81	6	117800,00
49	15	117800,00
46	59	117800,00
47	5	117800,00
4	36	117800,00
55	15	117800,00
88	6	117800,00
89	8	117800,00
42	78	117800,00
78	10	117800,00
91	24	117800,00
36	51	117800,00
89	74	117800,00
0	67	117450,00
10	2	117800,00
98	45	117800,00
14	30	117800,00
80	56	117800,00
21	64	117800,00
67	57	117800,00
47	80	117800,00
52	46	117800,00
42	20	117800,00
52	62	117800,00
35	27	117800,00
2	29	117800,00
32	77	117800,00
35	22	117800,00
23	58	117800,00
16	21	117450,00
39	67	117800,00
77	88	117800,00
63	65	117800,00
51	59	117800,00
10	93	117450,00
9	58	117800,00
38	31	117800,00
55	47	117800,00
96	31	117800,00
30	48	117800,00
25	11	117800,00
19	27	117800,00
85	54	117800,00
52	22	117800,00
72	12	117800,00
99	85	117800,00
94	77	117800,00
22	69	117800,00
33	86	117800,00
44	25	117800,00
85	97	117450,00
83	34	117800,00
60	87	117800,00
74	15	117800,00
11	56	117800,00
74	81	117800,00
52	44	117800,00
43	16	117800,00
82	78	117800,00
3	81	117800,00
61	84	117800,00
65	43	117800,00
28	78	117800,00
88	51	117800,00
15	68	117800,00
72	99	117800,00
20	30	117450,00
74	59	117800,00
64	16	117800,00
12	56	117800,00
44	94	117800,00
49	7	117800,00
64	25	117800,00
19	29	117800,00
13	19	117800,00
86	42	117800,00
90	78	117800,00
20	97	117800,00
17	30	117800,00
41	83	117800,00
42	48	117800,00
42	36	117800,00
3	54	117450,00
90	24	117800,00
99	10	117800,00
33	41	117800,00
76	37	117800,00
52	32	117800,00
97	3	117800,00
16	42	117800,00
50	36	117800,00
6	70	117800,00
17	50	117800,00
91	57	117800,00
93	85	117800,00
77	85	117800,00
61	21	117800,00
19	8	117800,00
82	67	117450,00
76	95	117800,00
57	35	117800,00
1	74	117800,00
36	73	117800,00
31	81	117800,00
50	69	117800,00
48	82	117800,00
89	35	117800,00
37	38	117800,00
54	90	117800,00
66	20	117800,00
48	49	117800,00
99	24	117800,00
88	47	117800,00
85	50	117800,00
6	72	117450,00
62	62	117800,00
49	79	117800,00
37	74	117800,00
19	49	117800,00
86	21	117800,00
35	42	117800,00
78	38	117800,00
51	91	117800,00
22	14	117800,00
35	35	117800,00
68	86	117800,00
45	75	117800,00
78	92	117800,00
87	8	117800,00
64	85	117800,00
72	97	117450,00
53	50	117800,00
49	14	117800,00
73	3	117800,00
96	77	117800,00
20	53	117800,00
96	8	117800,00
80	88	117800,00
62	86	117800,00
15	97	117800,00
22	56	117800,00
96	82	117800,00
74	73	117800,00
9	74	117800,00
70	100	117800,00
90	43	117800,00
80	20	117450,00
42	37	117800,00
23	51	117800,00
92	50	117800,00
71	52	117800,00
56	24	117800,00
86	81	117800,00
93	56	117800,00
50	9	117800,00
100	50	117800,00
73	0	117800,00
68	39	117800,00
2	75	117800,00
74	72	117800,00
64	43	117800,00
33	19	117800,00
95	2	117450,00
77	62	117800,00
69	23	117800,00
85	78	117800,00
79	41	117800,00
34	60	117800,00
52	76	117800,00
76	22	117800,00
31	68	117800,00
19	39	117800,00
65	12	117800,00
6	64	117800,00
30	80	117800,00
77	95	117800,00
63	63	117800,00
41	82	117800,00
85	76	117450,00
43	82	117800,00
22	6	117800,00
97	3	117800,00
56	43	117800,00
77	45	117800,00
26	31	117800,00
2	14	117800,00
53	95	117800,00
27	98	117800,00
93	16	117800,00
89	11	117800,00
73	65	117800,00
48	8	117800,00
44	3	117800,00
28	36	117800,00
83	5	117450,00
60	62	117800,00
99	8	117800,00
52	97	117800,00
89	15	117800,00
61	50	117800,00
51	27	117800,00
18	99	117800,00
99	10	117800,00
3	7	117800,00
88	26	117800,00
69	56	117800,00
80	95	117800,00
6	53	117800,00
93	10	117800,00
71	98	117800,00
72	33	117450,00
10	87	117800,00
23	74	117800,00
64	80	117800,00
13	20	117800,00
100	11	117800,00
26	47	117800,00
3	47	117800,00
11	50	117800,00
21	35	117800,00
79	68	117800,00
62	6	117800,00
71	42	117800,00
18	20	117800,00
0	17	117800,00
98	74	117800,00
64	93	117450,00
35	82	117400,00
45	7	117350,00
75	73	117350,00
27	83	117300,00
81	5	117200,00
37	60	117800,00
10	24	117800,00
35	1	117800,00
52	74	117200,00
99	96	117800,00
12	91	117800,00
20	2	117800,00
1	78	117800,00
79	45	117800,00
80	75	117800,00
29	80	117600,00
53	3	117600,00
75	42	117600,00
48	59	117600,00
34	88	117600,00
41	48	117600,00
81	28	117100,00
43	41	117600,00
71	95	117600,00
73	57	117600,00
35	97	117600,00
62	39	117600,00
21	36	117600,00
29	59	117600,00
57	10	117600,00
82	9	117600,00
60	28	117600,00
96	15	117600,00
4	76	117600,00
9	56	117600,00
66	13	117600,00
31	93	117600,00
7	65	117100,00
84	47	117600,00
27	26	117600,00
92	14	117600,00
1	8	117600,00
66	53	117600,00
53	71	117600,00
9	92	117600,00
42	2	117600,00
16	8	117100,00
74	18	117600,00
23	49	117600,00
77	80	117600,00
13	28	117600,00
44	11	117600,00
48	10	117600,00
70	30	117600,00
19	99	117100,00
50	19	117600,00
7	76	117600,00
76	68	117600,00
2	5	117600,00
72	77	117600,00
4	74	117600,00
71	30	117600,00
34	16	117600,00
93	52	117600,00
25	8	117600,00
19	33	117600,00
33	50	117600,00
6	50	117600,00
36	14	117600,00
68	75	117600,00
87	39	117100,00
57	61	117600,00
85	15	117600,00
8	1	117600,00
47	78	117600,00
44	33	117600,00
76	72	117600,00
59	67	117600,00
19	19	117600,00
9	53	117600,00
14	1	117600,00
55	66	117600,00
26	37	117600,00
53	49	117600,00
17	4	117600,00
67	95	117600,00
68	83	117100,00
70	56	117600,00
74	34	117600,00
81	20	117600,00
47	28	117600,00
62	25	117600,00
51	54	117600,00
62	9	117600,00
66	11	117600,00
76	14	117600,00
30	90	117600,00
26	51	117600,00
75	42	117600,00
69	29	117600,00
70	78	117600,00
30	27	117600,00
10	71	117100,00
49	75	117600,00
8	27	117600,00
56	10	117600,00
42	65	117600,00
12	53	117600,00
47	67	117600,00
23	33	117600,00
30	60	117600,00
90	9	117600,00
56	64	117600,00
94	98	117600,00
95	63	117600,00
22	20	117600,00
25	100	117600,00
88	76	117600,00
33	66	117100,00
22	92	117600,00
78	60	117600,00
94	100	117600,00
100	32	117600,00
22	16	117600,00
69	96	117600,00
13	65	117600,00
69	67	117600,00
54	31	117600,00
1	94	117600,00
2	93	117600,00
23	83	117600,00
19	11	117600,00
67	77	117600,00
70	3	117600,00
59	19	117100,00
63	77	117600,00
44	63	117600,00
83	56	117600,00
80	89	117600,00
97	89	117600,00
45	67	117600,00
76	9	117600,00
32	48	117600,00
94	92	117600,00
97	33	117600,00
42	47	117600,00
93	20	117600,00
60	15	117600,00
79	15	117600,00
15	13	117600,00
10	19	117100,00
79	35	117600,00
10	45	117600,00
9	48	117600,00
45	71	117600,00
35	29	117600,00
36	50	117600,00
26	14	117600,00
1	75	117600,00
67	93	117600,00
10	27	117600,00
89	51	117600,00
7	13	117600,00
35	63	117600,00
26	3	117600,00
52	61	117600,00
11	20	117100,00
45	27	117600,00
30	63	117600,00
81	69	117600,00
91	88	117600,00
67	66	117600,00
12	3	117600,00
0	30	117600,00
96	43	117600,00
30	46	117600,00
91	97	117600,00
16	4	117600,00
10	66	117600,00
72	6	117600,00
31	17	117600,00
4	70	117600,00
74	85	117100,00
77	56	117600,00
68	64	117600,00
21	38	117600,00
0	11	117600,00
58	56	117600,00
25	15	117600,00
0	83	117600,00
87	6	117600,00
2	49	117600,00
67	97	117600,00
42	38	117600,00
60	77	117600,00
55	7	117600,00
39	97	117600,00
56	12	117600,00
71	39	117100,00
82	96	117600,00
81	19	117600,00
14	17	117600,00
32	1	117600,00
45	13	117600,00
58	5	117600,00
50	5	117600,00
94	82	117600,00
82	40	117600,00
68	28	117600,00
10	36	117600,00
18	74	117600,00
0	74	117600,00
15	99	117600,00
80	63	117600,00
77	67	117100,00
91	80	117600,00
19	43	117600,00
24	9	117600,00
80	34	117600,00
1	73	117600,00
94	14	117600,00
91	9	117600,00
63	76	117600,00
95	80	117600,00
57	79	117600,00
25	22	117600,00
44	25	117600,00
56	87	117600,00
24	49	117600,00
52	53	117600,00
6	79	117100,00
78	95	117600,00
70	69	117600,00
24	8	117600,00
53	4	117600,00
56	44	117600,00
28	67	117600,00
53	12	117600,00
36	11	117600,00
43	35	117600,00
22	87	117600,00
26	77	117600,00
88	50	117600,00
4	93	117600,00
76	76	117600,00
59	45	117600,00
44	18	117100,00
49	16	117600,00
60	93	117600,00
95	41	117600,00
37	56	117600,00
84	55	117600,00
6	71	117600,00
93	67	117600,00
28	65	117600,00
74	66	117600,00
32	74	117600,00
21	97	117600,00
33	75	117600,00
2	80	117600,00
42	81	117600,00
6	19	117600,00
63	8	117100,00
56	91	117600,00
14	96	117600,00
72	87	117600,00
86	46	117600,00
54	19	117600,00
24	63	117600,00
75	94	117600,00
71	40	117600,00
80	63	117600,00
44	12	117600,00
7	32	117600,00
4	94	117600,00
35	7	117600,00
4	12	117600,00
67	68	117600,00
58	16	117100,00
81	8	117600,00
93	35	117600,00
45	1	117600,00
24	58	117600,00
84	74	117600,00
8	33	117600,00
24	42	117600,00
48	56	117600,00
88	100	117600,00
28	6	117600,00
23	55	117600,00
16	88	117600,00
59	56	117600,00
29	95	117600,00
32	70	117600,00
20	29	117100,00
20	20	117600,00
73	83	117600,00
13	32	117600,00
87	36	117600,00
50	30	117600,00
16	81	117600,00
88	34	117600,00
33	64	117600,00
27	47	117600,00
63	66	117600,00
60	93	117600,00
2	29	117600,00
66	9	117600,00
28	78	117600,00
13	38	117600,00
0	99	117100,00
46	89	117600,00
4	100	117600,00
44	16	117600,00
14	16	117600,00
98	44	117600,00
1	18	117600,00
2	88	117600,00
36	87	117600,00
24	39	117600,00
91	42	117600,00
11	19	117600,00
100	93	117600,00
42	65	117600,00
44	87	117600,00
73	4	117600,00
80	34	117100,00
15	36	117600,00
24	93	117600,00
49	52	117600,00
48	52	117600,00
90	68	117600,00
46	84	117600,00
54	81	117600,00
50	54	117600,00
87	13	117600,00
32	95	117600,00
21	87	117600,00
65	86	117600,00
7	13	117600,00
23	44	117600,00
31	18	117600,00
54	49	117100,00
94	35	117600,00
15	56	117600,00
59	28	117600,00
94	88	117600,00
50	8	117600,00
76	7	117600,00
88	67	117600,00
61	41	117600,00
60	84	117600,00
65	88	117600,00
6	12	117600,00
39	36	117600,00
13	34	117600,00
9	62	117600,00
93	24	117600,00
55	77	117100,00
30	1	117600,00
4	3	117600,00
29	54	117600,00
85	46	117600,00
91	60	117600,00
24	83	117600,00
59	43	117600,00
13	14	117600,00
76	9	117600,00
78	98	117600,00
93	74	117600,00
22	39	117600,00
17	34	117600,00
73	68	117600,00
65	10	117600,00
97	24	117100,00
12	28	117600,00
36	21	117600,00
14	69	117600,00
64	57	117600,00
44	56	117600,00
99	89	117600,00
27	74	117600,00
63	89	117600,00
25	16	117600,00
32	31	117600,00
67	48	117600,00
1	29	117600,00
26	11	117600,00
38	68	117600,00
68	11	117600,00
90	75	117100,00
59	86	117600,00
93	98	117600,00
52	58	117600,00
49	31	117600,00
37	99	117600,00
2	10	117600,00
75	80	117600,00
17	59	117600,00
5	41	117600,00
46	86	117600,00
68	44	117600,00
75	6	117600,00
81	68	117600,00
27	2	117600,00
50	48	117600,00
67	47	117100,00
22	7	117600,00
64	52	117600,00
70	45	117600,00
32	98	117600,00
43	99	117600,00
23	89	117600,00
100	99	117600,00
88	36	117600,00
95	59	117600,00
25	63	117600,00
51	1	117600,00
70	31	117600,00
72	50	117600,00
98	73	117600,00
53	30	117600,00
30	55	117100,00
24	5	117600,00
98	36	117600,00
30	12	117600,00
8	87	117600,00
56	44	117600,00
77	92	117600,00
7	80	117600,00
94	37	117600,00
54	31	117600,00
94	81	117600,00
77	8	117600,00
63	44	117600,00
8	84	117600,00
89	30	117600,00
82	5	117600,00
32	79	117110,00
12	15	117600,00
78	73	117600,00
88	69	117600,00
17	53	117600,00
71	100	117600,00
57	58	117600,00
16	0	117600,00
49	60	117600,00
87	24	117600,00
17	98	117600,00
9	75	117600,00
71	23	117600,00
3	18	117600,00
47	81	117600,00
92	41	117600,00
51	90	117110,00
87	32	117600,00
60	64	117600,00
66	86	117600,00
15	34	117600,00
56	65	117600,00
10	22	117600,00
3	47	117600,00
88	0	117600,00
14	42	117600,00
11	6	117600,00
58	92	117600,00
56	16	117600,00
45	17	117600,00
4	93	117600,00
5	10	117600,00
84	25	117110,00
55	75	117600,00
19	7	117600,00
6	76	117600,00
49	38	117600,00
65	4	117600,00
56	83	117600,00
60	53	117600,00
61	34	117600,00
35	52	117600,00
14	64	117600,00
29	10	117600,00
81	43	117600,00
1	91	117600,00
16	61	117600,00
2	50	117600,00
49	0	117110,00
1	13	117600,00
91	10	117600,00
45	9	117600,00
4	6	117600,00
23	38	117600,00
21	61	117600,00
35	29	117600,00
41	89	117600,00
25	2	117600,00
88	89	117600,00
87	1	117600,00
58	66	117600,00
16	95	117600,00
94	87	117600,00
41	9	117600,00
90	24	117110,00
83	96	117600,00
83	18	117600,00
15	82	117600,00
40	68	117600,00
85	40	117600,00
56	17	117600,00
72	43	117600,00
97	6	117600,00
93	48	117600,00
52	40	117600,00
100	60	117600,00
68	97	117600,00
22	79	117600,00
69	28	117600,00
47	53	117600,00
13	52	117110,00
59	45	117600,00
18	97	117600,00
91	57	117600,00
11	32	117600,00
32	25	117600,00
82	0	117600,00
25	82	117600,00
61	64	117600,00
31	57	117600,00
6	9	117600,00
78	38	117600,00
67	23	117600,00
18	94	117600,00
41	74	117600,00
40	26	117600,00
5	19	117110,00
89	30	117600,00
57	44	117600,00
89	93	117600,00
10	60	117600,00
43	77	117600,00
84	39	117600,00
60	55	117600,00
4	30	117600,00
54	32	117600,00
42	15	117600,00
15	69	117600,00
11	10	117600,00
54	44	117600,00
65	57	117600,00
28	6	117600,00
88	28	117110,00
2	63	117600,00
35	92	117600,00
62	21	117600,00
77	82	117600,00
80	78	117600,00
81	27	117600,00
72	71	117600,00
19	100	117600,00
9	1	117600,00
65	61	117600,00
7	6	117600,00
11	93	117600,00
34	67	117600,00
89	20	117600,00
41	39	117600,00
19	42	117110,00
19	89	117600,00
82	92	117600,00
75	43	117600,00
7	94	117600,00
35	66	117600,00
56	97	117600,00
91	23	117600,00
7	71	117600,00
93	77	117600,00
60	52	117600,00
6	69	117600,00
63	95	117600,00
84	49	117600,00
22	25	117600,00
43	72	117600,00
32	78	117600,00
56	25	117200,00
58	17	117600,00
12	85	117600,00
95	45	117600,00
67	55	117600,00
45	1	117600,00
58	60	117600,00
84	71	117600,00
52	43	117600,00
61	94	117600,00
96	22	117600,00
39	9	117600,00
32	34	117600,00
41	10	117600,00
41	52	117600,00
0	28	117600,00
13	78	117200,00
70	8	117600,00
56	84	117600,00
66	56	117600,00
24	34	117600,00
84	72	117600,00
20	10	117600,00
82	49	117600,00
6	32	117600,00
8	11	117600,00
68	15	117600,00
30	18	117600,00
39	40	117600,00
75	92	117600,00
72	73	117600,00
69	11	117600,00
81	0	117200,00
74	79	117600,00
82	79	117600,00
61	96	117600,00
94	93	117600,00
65	62	117600,00
70	21	117600,00
20	57	117600,00
84	51	117600,00
23	71	117600,00
52	45	117600,00
43	12	117600,00
9	52	117600,00
11	88	117600,00
19	15	117600,00
87	48	117600,00
81	82	117200,00
38	100	117600,00
37	87	117600,00
57	17	117600,00
4	90	117600,00
10	16	117600,00
27	38	117600,00
5	82	117600,00
20	60	117600,00
96	33	117600,00
36	97	117600,00
54	65	117600,00
58	81	117600,00
57	95	117600,00
89	18	117600,00
34	64	117600,00
23	75	117200,00
60	11	117600,00
69	46	117600,00
24	97	117600,00
25	96	117600,00
22	45	117600,00
30	82	117600,00
34	62	117600,00
1	66	117200,00
30	61	117600,00
72	3	117600,00
33	53	117600,00
96	6	117600,00
55	28	117600,00
61	16	117600,00
55	11	117600,00
34	42	117600,00
88	51	117600,00
79	77	117600,00
48	41	117600,00
8	37	117600,00
63	81	117600,00
69	34	117600,00
45	91	117200,00
68	59	117600,00
26	9	117600,00
10	21	117600,00
48	45	117600,00
52	13	117600,00
30	15	117600,00
98	75	117600,00
66	92	117600,00
7	57	117600,00
74	48	117600,00
56	76	117600,00
35	33	117600,00
40	0	117600,00
9	38	117600,00
82	76	117200,00
74	23	117600,00
98	98	117600,00
18	17	117600,00
42	90	117600,00
21	19	117600,00
83	92	117600,00
84	91	117600,00
92	80	117600,00
24	58	117600,00
8	95	117600,00
34	61	117600,00
19	38	117600,00
72	92	117600,00
0	54	117600,00
80	72	117200,00
73	85	117600,00
80	68	117600,00
50	56	117600,00
40	56	117600,00
91	88	117600,00
25	65	117600,00
14	44	117600,00
57	72	117600,00
14	14	117600,00
30	53	117600,00
86	98	117600,00
17	81	117600,00
92	56	117600,00
45	12	117600,00
73	34	117300,00
47	60	117600,00
44	26	117600,00
51	6	117600,00
0	27	117600,00
74	30	117600,00
10	37	117600,00
57	81	117600,00
39	25	117600,00
7	53	117600,00
96	48	117600,00
7	19	117600,00
19	94	117600,00
29	77	117600,00
89	63	117600,00
22	74	117300,00
21	41	117600,00
28	75	117600,00
11	49	117600,00
13	20	117600,00
27	47	117600,00
95	43	117600,00
0	56	117600,00
81	28	117600,00
68	100	117600,00
27	90	117600,00
54	23	117600,00
19	65	117600,00
97	70	117600,00
14	74	117600,00
77	39	117300,00
2	3	117600,00
84	91	117600,00
99	57	117700,00
36	50	117700,00
10	4	117700,00
53	34	117700,00
14	72	117700,00
56	79	117700,00
11	41	117700,00
24	87	117700,00
71	41	117700,00
24	13	117700,00
39	75	117700,00
8	27	117700,00
95	78	117700,00
90	100	117400,00
23	22	117700,00
82	99	117700,00
76	5	117700,00
67	29	117700,00
88	11	117700,00
7	49	117700,00
27	69	117700,00
32	62	117700,00
88	63	117700,00
75	56	117700,00
35	45	117700,00
71	17	117700,00
33	67	117700,00
71	77	117700,00
71	79	117500,00
29	60	117700,00
77	33	117700,00
84	24	117700,00
38	69	117700,00
60	84	117700,00
100	30	117700,00
46	22	117700,00
71	66	117700,00
100	95	117700,00
51	82	117700,00
56	86	117700,00
93	64	117700,00
3	32	117700,00
4	75	117700,00
44	82	117500,00
87	14	117700,00
89	33	117700,00
23	76	117700,00
73	93	117700,00
19	57	117700,00
25	33	117700,00
73	92	117700,00
56	8	117700,00
43	42	117700,00
14	42	117700,00
4	72	117700,00
70	14	117700,00
94	41	117700,00
1	77	117700,00
31	86	117500,00
85	78	117700,00
89	73	117700,00
97	12	117700,00
83	26	117700,00
48	92	117700,00
16	25	117700,00
23	48	117700,00
87	33	117700,00
21	12	117700,00
44	99	117700,00
36	7	117700,00
96	98	117700,00
27	8	117700,00
43	12	117700,00
92	1	117500,00
81	80	117700,00
11	57	117700,00
60	66	117700,00
4	98	117700,00
29	27	117700,00
47	63	117700,00
86	54	117700,00
12	22	117700,00
3	3	117700,00
14	18	117700,00
66	32	117700,00
87	60	117700,00
33	41	117700,00
100	30	117700,00
1	76	117700,00
51	28	117500,00
93	87	117700,00
8	98	117700,00
25	4	117700,00
13	11	117700,00
33	17	117700,00
23	58	117700,00
99	83	117700,00
80	86	117700,00
62	65	117700,00
64	3	117700,00
80	55	117700,00
62	50	117700,00
27	71	117700,00
17	60	117700,00
28	82	117500,00
44	34	117700,00
41	40	117700,00
99	64	117700,00
68	52	117700,00
15	54	117700,00
79	1	117700,00
24	95	117700,00
74	18	117700,00
52	72	117700,00
57	26	117700,00
78	56	117700,00
48	11	117700,00
44	0	117700,00
67	23	117700,00
19	78	117500,00
83	55	117700,00
91	53	117700,00
10	94	117700,00
50	46	117700,00
13	57	117700,00
47	68	117700,00
94	13	117700,00
4	93	117700,00
50	92	117700,00
22	66	117700,00
79	46	117700,00
3	18	117700,00
13	53	117700,00
66	38	117700,00
74	11	117500,00
0	74	117700,00
10	79	117700,00
63	81	117700,00
38	28	117700,00
51	16	117700,00
83	55	117700,00
71	1	117700,00
34	29	117700,00
10	19	117700,00
49	97	117700,00
39	46	117700,00
43	100	117700,00
12	26	117700,00
48	97	117700,00
44	41	117500,00
34	95	117700,00
28	63	117700,00
19	85	117700,00
30	37	117700,00
64	48	117700,00
22	88	117700,00
43	64	117700,00
43	95	117700,00
69	13	117700,00
86	92	117700,00
94	86	117700,00
60	48	117700,00
96	63	117700,00
83	23	117500,00
40	16	117700,00
77	56	117400,00
53	47	117400,00
26	76	117700,00
29	65	117700,00
27	6	117700,00
58	95	117700,00
15	21	117700,00
44	7	117700,00
26	52	117700,00
67	22	117700,00
22	66	117700,00
50	14	117700,00
35	10	117700,00
70	39	117700,00
36	12	117700,00
56	42	117700,00
76	35	117400,00
64	1	117700,00
88	84	117700,00
20	52	117700,00
37	83	117700,00
23	39	117700,00
30	17	117700,00
30	7	117700,00
55	38	117700,00
7	23	117700,00
9	79	117700,00
4	53	117700,00
8	13	117700,00
13	96	117700,00
17	11	117700,00
3	69	117400,00
59	84	117700,00
3	88	117700,00
45	38	117700,00
41	78	117700,00
15	83	117700,00
3	53	117700,00
14	25	117700,00
50	81	117700,00
44	37	117700,00
23	50	117700,00
13	34	117700,00
83	19	117700,00
100	77	117700,00
84	56	117700,00
37	69	117400,00
13	1	117700,00
39	99	117700,00
48	46	117700,00
54	33	117700,00
9	92	117700,00
53	75	117700,00
74	90	117700,00
0	66	117700,00
71	59	117700,00
89	46	117700,00
51	58	117700,00
91	33	117700,00
9	7	117700,00
81	71	117700,00
96	39	117400,00
82	9	117700,00
10	65	117700,00
10	82	117700,00
33	52	117700,00
51	78	117700,00
83	51	117700,00
64	62	117700,00
54	73	117700,00
44	55	117700,00
84	76	117700,00
3	91	117700,00
32	80	117700,00
56	27	117700,00
26	49	117700,00
25	3	117400,00
6	44	117700,00
62	11	117700,00
60	75	117700,00
17	27	117700,00
65	5	117700,00
16	97	117700,00
82	88	117700,00
19	68	117700,00
63	25	117700,00
65	28	117700,00
24	92	117700,00
56	72	117700,00
72	23	117700,00
24	0	117700,00
37	0	117400,00
24	23	117700,00
23	68	117700,00
86	16	117700,00
72	32	117700,00
29	71	117700,00
79	66	117700,00
61	60	117700,00
37	95	117700,00
63	15	117700,00
15	92	117700,00
48	18	117700,00
55	59	117700,00
26	78	117700,00
17	63	117700,00
86	46	117400,00
31	4	117700,00
71	92	117700,00
36	66	117700,00
35	64	117700,00
37	93	117700,00
53	4	117700,00
97	74	117700,00
46	42	117700,00
10	99	117700,00
43	12	117700,00
20	66	117700,00
76	96	117700,00
32	19	117700,00
63	29	117700,00
14	94	117400,00
38	75	117700,00
91	94	117700,00
16	51	117700,00
83	41	117700,00
12	36	117700,00
48	78	117700,00
53	75	117700,00
41	94	117700,00
27	97	117700,00
20	84	117700,00
25	30	117700,00
93	32	117700,00
93	35	117700,00
14	78	117700,00
98	55	117400,00
75	1	117700,00
97	95	117700,00
41	13	117700,00
96	47	117700,00
68	34	117700,00
18	41	117700,00
16	29	117700,00
58	70	117700,00
81	29	117700,00
75	7	117700,00
33	8	117700,00
74	72	117700,00
86	73	117700,00
44	40	117700,00
6	73	117400,00
0	34	117700,00
92	86	117700,00
33	64	117700,00
38	59	117700,00
94	5	117700,00
32	27	117700,00
22	33	117700,00
54	41	117700,00
17	42	117700,00
35	64	117700,00
18	100	117700,00
28	16	117700,00
36	82	117700,00
27	64	117700,00
49	75	117400,00
56	75	117700,00
26	74	117700,00
57	64	117700,00
64	66	117700,00
46	68	117700,00
74	36	117700,00
23	54	117700,00
82	41	117700,00
2	21	117700,00
66	12	117700,00
48	23	117700,00
52	9	117700,00
64	53	117700,00
25	74	117700,00
1	97	117400,00
48	75	117700,00
44	86	117700,00
54	25	117700,00
8	14	117700,00
11	57	117700,00
37	25	117700,00
30	39	117700,00
64	50	117700,00
67	33	117700,00
49	41	117700,00
63	11	117700,00
91	50	117700,00
44	78	117700,00
28	56	117700,00
19	41	117400,00
46	17	117700,00
81	97	117700,00
52	18	117700,00
50	9	117700,00
91	50	117700,00
32	95	117700,00
71	98	117700,00
12	5	117700,00
26	75	117700,00
42	39	117700,00
32	79	117700,00
19	59	117700,00
19	30	117700,00
22	76	117700,00
18	0	117400,00
57	10	117700,00
87	42	117700,00
65	50	117700,00
58	16	117700,00
82	50	117700,00
18	91	117700,00
46	98	117700,00
80	81	117700,00
53	59	117700,00
8	89	117700,00
19	70	117700,00
82	13	117700,00
94	33	117700,00
68	53	117700,00
24	46	117400,00
13	51	117700,00
39	15	117700,00
94	56	117700,00
34	66	117700,00
15	16	117700,00
23	41	117700,00
71	10	117700,00
53	61	117700,00
34	51	117700,00
31	66	117700,00
1	66	117700,00
31	33	117700,00
51	73	117700,00
13	33	117700,00
59	99	117400,00
13	20	117700,00
22	88	117700,00
16	80	117700,00
100	57	117700,00
44	30	117700,00
89	97	117700,00
56	38	117700,00
26	33	117700,00
73	0	117700,00
79	21	117700,00
79	23	117700,00
13	64	117700,00
37	54	117700,00
98	23	117700,00
59	67	117400,00
57	96	117700,00
71	49	117700,00
17	67	117700,00
82	48	117700,00
37	87	117700,00
5	86	117700,00
47	92	117700,00
87	6	117700,00
8	94	117700,00
93	27	117700,00
5	98	117700,00
22	71	117700,00
57	60	117700,00
84	25	117700,00
47	42	117400,00
43	21	117700,00
60	79	117700,00
20	18	117700,00
74	51	117700,00
60	35	117700,00
78	92	117700,00
41	27	117700,00
15	60	117700,00
8	7	117700,00
9	28	117700,00
40	64	117700,00
70	17	117700,00
38	88	117700,00
35	13	117700,00
3	32	117400,00
2	29	117700,00
0	22	117700,00
95	72	117700,00
96	58	117700,00
75	31	117700,00
2	93	117700,00
81	58	117700,00
